"","BS1","BS2","BS3","BS4","BS5","M1","M2","M3","M4","M5","V1","V2","V3","V4"
"LOC_Os02g49230",42.727,181,0,124.811,0,0,0,0,59.706,150,526,435.888,714.207,518.784
"LOC_Os02g49240",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49250",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49260",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49270",70,200,38,178,0,1,137,165,25,188,367.465,499.535,266,638
"LOC_Os02g49280",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49290",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49300",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49310",1,0,38,43,71,0,0,0,0,58,0,0,0,0
"LOC_Os02g49320",191,502,247,456,82,566,317,466,232,637,1339,1326,1244,584
"LOC_Os02g49326",55,342,65,22,0,258,114,103,307,195,12,13,0,0
"LOC_Os02g49332",68,73,0,28,0,93,0,2,51,2,161,158,119,307
"LOC_Os02g49340",32,34,0,0,0,175,208,140,272,378,16,0,7,0
"LOC_Os02g49350",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49360",8,0,0,36,0,0,0,0,1,0,97,122,7,26
"LOC_Os02g49370",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49380",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49390",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49400",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49410",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49420",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49430",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49440",107,212,137,157,286,618,407,541,503,530,87,73,87,0
"LOC_Os02g49450",30,1,3,0,37,1,108,54,176,197,313,114,96,183
"LOC_Os02g49460",17,0,0,0,0,0,0,0,0,0,0,0,0,3
"LOC_Os02g49470",0,54,81,1,0,15,1,27,1,55,0,1,2,0
"LOC_Os02g49480",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49490",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49500",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49510",0,0,0,0,0,0,0,37,27,0,22,62,79,0
"LOC_Os02g49520",0,166,2,0,0,0,26,32,2,4,82,30,36,86
"LOC_Os02g49530",182,643,310,493,174,671,463,265,562,1077,2199,3475,2810,3210
"LOC_Os02g49540",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49550",55,55,20,7,2,1,26,26,0,82,81,158,69,162
"LOC_Os02g49555",0,101,1,0,0,0,94,0,0,0,0,5,45,0
"LOC_Os02g49560",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49570",66,315,170,183,2,852,433,613,449,748,34,167,107,2
"LOC_Os02g49580",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49590",108,100,41,1,7,1,47,62,107,566,35,83,230,85
"LOC_Os02g49600",0,0,12,0,1,1,0,0,0,0,237,156,298,293
"LOC_Os02g49610",1,113,0,118,14,0,0,16,3,56,295,183,328,313
"LOC_Os02g49620",48,3,66,4,32,150,56,78,141,179,168,275,412,421
"LOC_Os02g49630",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49640",0,0,0,0,0,0,0,0,26,2,0,0,0,0
"LOC_Os02g49650",0,0,0,0,1,1,0,0,0,0,0,0,0,0
"LOC_Os02g49660",19,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49670",0,1,46,83,0,15,125,0,64,147,32,44,89,137
"LOC_Os02g49680",1470,1850,1200,501,543,4731,3479,2996,2862,5009,157,336,343,409
"LOC_Os02g49690",4,49,9,0,0,0,0,0,0,0,6,0,0,0
"LOC_Os02g49700",2421,4288,1586,2160,1491,1407,2391,2087,2114,3983,10089,11045,11646,14243
"LOC_Os02g49710",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49720",41,0,0,0,0,0,0,0,0,0,49,0,0,0
"LOC_Os02g49730",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49740",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49750",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49760",82,0,28,0,114,151,124,57,79,217,33,58,172,192
"LOC_Os02g49770",1,0,0,0,0,0,0,0,0,0,0,32,72,0
"LOC_Os02g49780",47,0,13,76,55,0,88,3,3,158,274,412,153,312
"LOC_Os02g49790",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49800",202,398,114,8,0,130,54,66,99,119,472,456,330,420
"LOC_Os02g49810",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49820",136,140,0,0,0,57,72,116,50,389,102,1,0,0
"LOC_Os02g49830",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49840",0,0,0,0,1,144,0,12,0,0,0,0,0,0
"LOC_Os02g49850",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49860",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49870",1393,1779,1026.971,1148.989,659.633,6234.998,3945.976,2497.972,3393.998,6733.994,323,401,302,338
"LOC_Os02g49880",0,53,31.029,7.011,92.367,11.002,99.024,24.028,4.002,44.006,0,0,0,0
"LOC_Os02g49890",0,0,0,0,0,0,0,0,0,1.027,0,0,0,0
"LOC_Os02g49900",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49910",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49920",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49930",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49940",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g49950",1,0,0,0,0,0,0,0,1,0,41,23,16,28
"LOC_Os02g49960",0,105,39,0,1,0,0,0,0,0,0,30,0,133
"LOC_Os02g49970",0,0,1,181,39,110,28,25,69,1,0,0,0,0
"LOC_Os02g49980",79,172,98,1,4,451,88,24,99,223,483,202,327,351
"LOC_Os02g49986",0,0,0,0,72,1,0,0,0,0,1,1,0,0
"LOC_Os02g49992",190,114,115,209,238,278,358,101,281,752,614,905,958,746
"LOC_Os02g50000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50010",323,434,199,155,239,855,721,502,594,749,153,70,261,194
"LOC_Os02g50020",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50030",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50040",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50050",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50060",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50070",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50080",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50090",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50100",0,3,0,0,0,210,32,0,0,108,43,45,0,36
"LOC_Os02g50110",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50120",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50130",235,63,9,123,40,60,230,156,181,425,420,549,330,350
"LOC_Os02g50140",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50150",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50174",39,105,97,58,35,245,129,31,159,61,147,90,40,0
"LOC_Os02g50200",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50210",167,714,258,285,129,207,439,373,151,930,854,824,938,904
"LOC_Os02g50220",0,0,0,0,0,0,0,0,0,0,23,0,0,0
"LOC_Os02g50230",21,4,80,132,42,247,80,63,90,156,141,364,83,181
"LOC_Os02g50240",4503,6411,4531,5419,4201,677,476,342,416,907,12276,12516,10355,11470
"LOC_Os02g50250",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50260",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50270",75,94,21,32,16,1,52,20,2,281,92,186,17,390
"LOC_Os02g50280",36,0,0,0,51,135,13,0,0,0,0,0,57,0
"LOC_Os02g50290",9,36,27,0,26,101,37,24,180,181,125,139,121,166
"LOC_Os02g50300",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50310",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50320",2,0,34,161,21,67,50,97,116,190,302,350,187,151
"LOC_Os02g50330",0,99,0,0,0,0,0,0,0,0,68,56,28,0
"LOC_Os02g50340",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50350",26,79,0,35,19,0,0,7,68,0,480,152,355,286
"LOC_Os02g50360",86,81,59,50,255,168,362,51,63,152,125,245,210,178
"LOC_Os02g50370",40,0,61,38,1,64,57,20,0,140,176,163,61,135
"LOC_Os02g50372",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50374",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50380",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50390",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50400",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50404",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50410",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50420",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50430",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50440",0,4.015,0,0,0,0,2.008,0,0,0,0,0,0,0
"LOC_Os02g50450",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50460",8,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50470",23,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50480",44,230,57,0,12,0,113,42,24,130,94,15,141,104
"LOC_Os02g50490",0,1,0,0,0,1,0,0,1,0,334,135,186,188
"LOC_Os02g50500",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50510",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50520",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50530",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50540",402.002,787.31,360.38,323.828,227.754,575.233,215.681,447.474,249.378,648.853,1672.097,1619.811,2105.848,1882.494
"LOC_Os02g50550",120,228,87,100,132,89,28,81,104,7,597,566,708,538
"LOC_Os02g50560",201,470,313.755,233,249,804,960,637,496,690,168,67,125,77
"LOC_Os02g50570",34,51,102.245,0,0,2,80,21,113,260,97,1,118,85
"LOC_Os02g50580",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50590",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50600",132,16,22,0,103,2,25,2,65,2,1345,1014,949,1411
"LOC_Os02g50610",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50620",1440,2156,1654,1043,1352,3232,1807,1543,2133,3033,2783,2469,2713,2207
"LOC_Os02g50630",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50640",18,34,0,0,2,150,140,42,76,0,0,0,0,0
"LOC_Os02g50650",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50660",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50670",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50680",31,0,0,0,14,121,41,145,40,24,113,95,123,91
"LOC_Os02g50690",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50700",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50710",0,0,5,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50720",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50730",0,0,0,0,0,0,0,0,0,0,0,0,38,51
"LOC_Os02g50740",53,0,0,0,0,0,0,0,0,0,0,9,0,0
"LOC_Os02g50750",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50760",227,205,108,3,193,141,166,100,415,214,204,97,80,320
"LOC_Os02g50770",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50780",79,42,75,181,75,146,123,6,78,193,91,92,176,131
"LOC_Os02g50790",279,618,803,406,370,214,466,291,243,655,836,715,660,940
"LOC_Os02g50799",31,2,91,56,57,422,32,67,33,59,180,282,186,395
"LOC_Os02g50805",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50810",804,1710,991,606,823,206,197,171,188,258,488,121,415,220
"LOC_Os02g50820",0,38,56,0,0,0,0,0,0,63,0,0,0,0
"LOC_Os02g50830",295,436,115,145,139,287,90,117,41,384,418,425,247,526
"LOC_Os02g50840",507,1160,440,841,385,1078,1082,766,830,1325,1399,886,936,1504
"LOC_Os02g50845",13,0,0,0,0,0,0,0,0,2,0,33,11,0
"LOC_Os02g50850",304,193,116,245,59,748,590,398,319,953,429,768,588,444
"LOC_Os02g50860",95,28,20,141,116,475,182,108,346,526,242,311,206,278
"LOC_Os02g50870",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50880",160,68,177,59,36,86,101,80,198,264,311,446,309,128
"LOC_Os02g50890",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50900",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50910",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50930",0,91,5,0,1,0,44,59,1,208,126,143,54,320
"LOC_Os02g50940",1,0,0,0,0,0,0,0,12,0,137,218,88,124
"LOC_Os02g50950",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50960",283,892,244,187,509,440,232,233,372,554,791,1548,980,1772
"LOC_Os02g50970",102,502,108,334,130,134,223,141,137,124,268,230,242,62
"LOC_Os02g50980",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g50990",4,0,2,0,0,0,19,0,0,0,0,0,0,0
"LOC_Os02g51000",0,180,0,0,0,0,0,0,0,0,26,100,58,0
"LOC_Os02g51010",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51020",326,227,89,439,349,1149,676,680,635,1341,16,65,188,87
"LOC_Os02g51030",15,30,50,135,2,0,117,122,21,169,42,27,86,0
"LOC_Os02g51040",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51050",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51060",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51070",3122,4682,2680,2782,2201,4153,3118,2592,3177,6851,1175,1269,1762,1241
"LOC_Os02g51080",5876,7670,5794,5660,4150,23566,17704,13312,17064,27805,1986,1279,1618,2026
"LOC_Os02g51090",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51100",126,370,159,193,93,257,130,159,145,403,294,70,271,224
"LOC_Os02g51110",85,80,186,217,154,3,53,1,6,185,5078,4603,5015,4168
"LOC_Os02g51119",23,122,0,9,1,122,94,85,64,161,42,15,133,87
"LOC_Os02g51130",7,10,0,20,0,2,0,2,5,1,186,258,359,247
"LOC_Os02g51140",138,115,156,86,60,84,125,84,160,344,227,248,515,228
"LOC_Os02g51150",305,232,126,36,48,245,216,184,285,726,211,163,424,305
"LOC_Os02g51160",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51164",0,0,0,0,0,0,20,3,0,0,1,0,0,2
"LOC_Os02g51170",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51180",128,117,49,400,3,1,36,54,35,376,128,150,40,187
"LOC_Os02g51190",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51200",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51210",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51220",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51230",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51240",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51250",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51260",0,0,0,0,0,49,0,0,0,0,0,38,0,0
"LOC_Os02g51270",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51280",9,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51290",54,0,0,0,0,16,0,0,0,0,22,0,5,77
"LOC_Os02g51300",95,67,27,4,102,0,51,48,49,124,138,342,136,207
"LOC_Os02g51310",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51320",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51330",47,57,35,1,138,153,53,0,61,3,275,211,242,229
"LOC_Os02g51340",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51350",3,2,30,0,45,17,1,39,25,22,141,171,27,224
"LOC_Os02g51360",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51370",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51380",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51390",0,0,46.647,11.001,0,0,6,38.981,0,133.26,15.599,20.479,4,26.981
"LOC_Os02g51400",93,24,283,1,79,251,211,29,146,535,183,203,0,95
"LOC_Os02g51404",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51410",197,242,178,296,373,560,472,282,517,559,230,425,185,233
"LOC_Os02g51414",0,59,0,0,0,66,0,0,76,37,91,0,58,40
"LOC_Os02g51420",0,0,0,0,0,0,0,0,0,0,0,0,0,55
"LOC_Os02g51430",65,1,115,26,2,188,46,16,83,212,124,351,284,174
"LOC_Os02g51440",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51450",69,145,163,177,42,178,322,184,170,271,0,37,0,89
"LOC_Os02g51460",42,0,0,0,0,168,26,38,2,0,93,54,96,0
"LOC_Os02g51470",2417,4198,2916,3316,2231,16352,11157.999,7174.001,10051,18618,740,603,956.999,647
"LOC_Os02g51480",0,0,0,0,1,40,28,1,160,157,0,0,2,0
"LOC_Os02g51490",136,63,11,52,61,0,28,17,17,0,199,115,49,223
"LOC_Os02g51500",252,627,259,69,193,205,203,460,230,334,1293,788,1231,1580
"LOC_Os02g51510",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51520",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51530",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51540",0,0,0,0,0,0,0,0,0,0,47,43,0,0
"LOC_Os02g51550",0,0,0,0,0,0,18,0,0,0,76,46,27,105
"LOC_Os02g51560",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51570",117,107,102,25,2,0,54,89,50,188,55,18,0,0
"LOC_Os02g51580",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51590",24,0,0,50,0,0,0,0,64,0,71,77,133,24
"LOC_Os02g51600",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51610",198,175,80,58,0,24,93,54,12,91,140,215,319,387
"LOC_Os02g51620",0,1,0,0,0,1,0,0,1,0,0,0,0,1
"LOC_Os02g51640",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51650",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51660",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51670",3867,4753,3710,4893,4093,7630,6561,4428,5331,9298,17336,20734,19945,22035
"LOC_Os02g51680",0,0,0,0,0,0,0,0,0,0,0,12,43,0
"LOC_Os02g51700",76,302,109,0,131,348,104,64,133,70,183,236,127,133
"LOC_Os02g51710",176,437,348,133,198,6,0,16,0,0,24,82,0,1
"LOC_Os02g51720",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51730",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51740",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51750",0,0,0,30,0,0,0,13,0,0,37,0,0,0
"LOC_Os02g51760",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51770",130,91,37,116,0,36,193,139,119,59,222,203,301,238
"LOC_Os02g51780",48,1,107,2,2,230,47,44,151,137,99,131,315,301
"LOC_Os02g51790",0,215,59,0,0,223,89,0,334,436,45,22,99,0
"LOC_Os02g51799",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51810",0,0,0,0,0,0,0,0,0,0,14,1,42,0
"LOC_Os02g51820",313,259,168,239,19,576.883,427.35,489.755,301,556,52,0,68,149
"LOC_Os02g51830",16,0,0,43,0,77.117,118.65,159.245,26,0,26,88,78,85
"LOC_Os02g51840",107,174,87.998,93,65,0,0,1,40,81,331.999,110,54,99.74
"LOC_Os02g51850",205,674,150,86,72,273,227,43,259,447,174,487,269,569
"LOC_Os02g51860",40,136,0,0,39,29,0,0,0,94,280,111,58,131
"LOC_Os02g51870",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51880",0,0,0,0,0,0,0,0,6,0,6,0,33,0
"LOC_Os02g51890",0,0,0,0,0,0,0,0,0,0,142,8,281,12
"LOC_Os02g51900",0,0,0,0,0,123,0,0,0,0,63,0,0,0
"LOC_Os02g51910",0,0,11,0,0,8,60,108,83,182,32,0,12,0
"LOC_Os02g51920",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51930",0,0,0,0,0,57,0,0,0,0,0,0,0,0
"LOC_Os02g51950",0,0,0,0,0,0,0,30,0,0,217,141,78,20
"LOC_Os02g51960",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51970",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51980",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g51990",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52010",43.201,33,15,0,167,412,207,498,352,383,0,0,147,30
"LOC_Os02g52020",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52030",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52040",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52050",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52060",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52070",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52080",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52090",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52100",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52110",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52120",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52130",32,479,241,98,30,0,24,3,7,0,474,264,456,632
"LOC_Os02g52140",164,161,30,66,33,199,84,157,266,229,587,765,741,798
"LOC_Os02g52150",64,294,111,71,81,147,23,34,57,55,66,95,193,176
"LOC_Os02g52160",20,215,121,0,88,156,26,111,0,1,297,75,164,455
"LOC_Os02g52170",0,0,0,2,0,0,26,0,30,0,0,0,0,0
"LOC_Os02g52180",26,0,41,5,0,0,0,0,1,0,203,352,225,259
"LOC_Os02g52190",13,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52200",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52210",0,0,25,0,0,107,13,157,151,69,0,0,0,0
"LOC_Os02g52220",0,0,32,0,0,42,0,0,0,0,30,0,0,0
"LOC_Os02g52230",188,228,205,117,20,147,97,116,210,38,242,298,301,310
"LOC_Os02g52240",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52250",333,11,118,814,331,304,455,368,310,693,1710,951,1058,1334
"LOC_Os02g52260",635,1343,805,177,488,4172,2984,2530,2477,5210,271,183,188,318
"LOC_Os02g52270",76,78,96,229,62,193,207,261,75,345,259,429,197,361
"LOC_Os02g52280",0,1,54,0,0,0,0,33,0,0,0,0,2,47
"LOC_Os02g52290",3770,5155,3681,4048,2985,7671,4016,5477,5576,9775,10449,11895,11472,19725
"LOC_Os02g52300",188,129,31,91,87,74,17,6,3,117,409,151,172,170
"LOC_Os02g52305",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52314",174,482,92,4,152,0,58,31,128,106,359,310,262,276
"LOC_Os02g52316",0,0,0,0,0,0,0,0,0,0,0,0,6,18
"LOC_Os02g52330",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52340",214,538,445,168,79,672,308,412,236,614,563,783,900,1009
"LOC_Os02g52350",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52360",40,0,0,0,0,0,0,1,1,0,0,3,42,0
"LOC_Os02g52370",61,154,16,4,32,8,0,0,29,142,131,201,252,232
"LOC_Os02g52380",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52390",206,497,301,170,264,1082,712,492,954,1817,99,46,164,194
"LOC_Os02g52410",15,210,151,0,1,2,0,51,97,33,233,258,9,2
"LOC_Os02g52420",554,625,675,138,163,2474,1679,826,1206,1965,388,345,417,448
"LOC_Os02g52430",882,1544,821,796,549,746,430,393,881,1026,3084,3316,3339,3767
"LOC_Os02g52440",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52450",27,25,0,176,114,177,188,38,52,274,90,56,11,87
"LOC_Os02g52460",21,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52470",1,56,66,0,1,65,22,57,111,0,60,224,78,53
"LOC_Os02g52480",277,314,262,308,177,612,454,355,185,692,1952,1602,1840,1974
"LOC_Os02g52490",0,0,18,0,0,2,0,0,0,18,0,0,0,0
"LOC_Os02g52500",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52510",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52520",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52530",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52540",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52550",29,1,2,2,61,112,0,0,3,0,614,430,500,765
"LOC_Os02g52560",56,151,55,94,59,80,61,0,0,0,157,109,111,48
"LOC_Os02g52580",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52590",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os02g52610",120,137,7,0,1,0,2,0,28,0,32,95,15,0
