"","M","BS","V"
"LOC_Os03g19709",3.82239063964735,3.51575170079324,4.05053959707874
"LOC_Os03g19720",0.782677717076894,1.28984261780743,1.01340519405925
"LOC_Os03g19760",7.74678623899198,6.59837069592005,4.39289508014483
"LOC_Os03g19780",1.16708326924265,2.21138889647645,3.12775001115119
"LOC_Os03g19870",2.22827699211593,1.70968437449785,2.37492837779474
"LOC_Os03g19890",3.48885774970466,4.63965651967582,5.19843996577625
"LOC_Os03g19930",4.00866711150287,3.94658153690668,4.77862554035312
"LOC_Os03g19940",3.8293999580596,2.35430558445794,2.13620946908937
"LOC_Os03g19960",3.57243627573115,2.56370925586872,3.04808399004153
"LOC_Os03g19970",3.37786555815113,3.90522639147503,3.36290166009467
"LOC_Os03g20010",6.16779291484213,6.08966897418533,3.19036656519664
"LOC_Os03g20020",3.57548260988962,3.1913820472237,3.63189045917842
"LOC_Os03g20100",5.55877960706891,4.71864530634962,2.68164570435034
"LOC_Os03g20140",1.80848196163327,1.14151702197954,1.34743177336006
"LOC_Os03g20170",2.6333420302129,2.16023697227017,2.7100510341232
"LOC_Os03g20180",4.45861278912132,3.76058867681131,4.62794487570332
"LOC_Os03g20300",2.03383587774884,1.65362463723028,1.20712418800288
"LOC_Os03g20310",3.21213582453284,3.05261392361117,4.13570476112171
"LOC_Os03g20340",2.97576227138193,2.44524706699569,2.40694470490311
"LOC_Os03g20370",5.88554003976225,6.40961071992563,6.83774992083496
"LOC_Os03g20380",7.23577792434318,7.49771863858893,4.90455836387533
"LOC_Os03g20410",1.49849361990974,1.97177665317879,2.72624458703765
"LOC_Os03g20420",1.36338518016894,1.16354931159738,0.450928775443427
"LOC_Os03g20440",0.102917983411907,0.0309659941870974,2.06882059212087
"LOC_Os03g20460",0.697894528291922,1.13335109506655,3.24725228047633
"LOC_Os03g20470",3.03260721432524,2.89833981141946,4.41339739416933
"LOC_Os03g20480",0.528523511615608,1.07761800531752,3.83097322033788
"LOC_Os03g20500",0.102917983411907,2.10709920664641,3.53942040229647
"LOC_Os03g20520",4.21506195212584,4.07904039447537,4.15493705376424
"LOC_Os03g20530",2.26491270865137,4.07512321905907,5.92520356700598
"LOC_Os03g20560",2.51427243995924,1.74775637301704,3.05927158237723
"LOC_Os03g20630",4.01738149820748,5.58994132303685,6.64241534250775
"LOC_Os03g20640",6.08862020967373,4.99214777378596,3.49184489324922
"LOC_Os03g20670",1.54878758847356,1.88428864122657,3.01257816629793
"LOC_Os03g20700",8.68552791305833,7.34200964492783,4.39890707698319
"LOC_Os03g20720",0.727646552418695,1.73928964860916,1.3346088520853
"LOC_Os03g20750",3.42330552336475,3.41153645718059,3.20738393865234
"LOC_Os03g20760",1.52823690157607,1.48807789252363,2.28578366139133
"LOC_Os03g20790",1.03225232407235,0.442702367639595,0.600647444007593
"LOC_Os03g20850",0.102917983411907,0.545493131981999,0.369747429354034
"LOC_Os03g20860",2.10804848126547,2.78789338878313,3.17907396371341
"LOC_Os03g20870",3.12475105123073,2.33223285196263,0.918439730215067
"LOC_Os03g20900",1.36365556743989,3.70103555021112,7.39981004569783
"LOC_Os03g20980",5.57054994954824,5.33562836395995,5.1805910429871
"LOC_Os03g21000",8.15541483177226,7.72208053590933,4.98308196528441
"LOC_Os03g21020",3.7618553887515,3.65988850198952,2.55845980505495
"LOC_Os03g21030",1.81585185744926,1.66244536669782,0.209038392058779
"LOC_Os03g21040",0.931029252742313,3.3383923109554,6.90316125156943
"LOC_Os03g21060",1.05423434732964,1.53323687349285,2.82078867054236
"LOC_Os03g21080",2.94090613251501,0.927824247657625,2.90074338366182
"LOC_Os03g21100",1.52443928272875,1.03255691902559,0.361631624370733
"LOC_Os03g21120",3.46215163485089,3.52285432252779,2.38465410126739
"LOC_Os03g21140",1.48036642602578,1.84328789399945,3.65536578223044
"LOC_Os03g21210",2.08929233629905,1.07394898493749,0.834277249998503
"LOC_Os03g21230",0.763576727747882,0.857143405198717,1.02730136924345
"LOC_Os03g21240",2.83599138498215,3.80553702224598,4.30641742343258
"LOC_Os03g21250",2.48359667731126,0.697224269268421,2.21294469680059
"LOC_Os03g21270",3.67738843741265,4.59378942419927,3.71713836175144
"LOC_Os03g21370",6.79184727186279,5.95974510949292,3.80071408781086
"LOC_Os03g21380",5.76747143835337,5.59795239934239,3.93819558062718
"LOC_Os03g21390",1.59091559319062,2.31350301272208,0.725288190387362
"LOC_Os03g21400",0.689933642786742,2.24125227740111,4.72332311048363
"LOC_Os03g21419",0.102917983411907,1.39746750767526,1.64785482602825
"LOC_Os03g21460",4.03239097852967,3.72985651469367,3.47787988637728
"LOC_Os03g21480",0.701671623521166,1.1822140527688,1.27190705191627
"LOC_Os03g21490",3.45715167798562,3.26363668292561,2.29752664644039
"LOC_Os03g21510",0.611799347827662,1.81447790066442,3.3392103256609
"LOC_Os03g21520",2.30951093869586,0.989575117458089,3.01062530459261
"LOC_Os03g21530",1.53036715196814,2.27483776433121,3.34041360063872
"LOC_Os03g21540",2.90518833689627,3.5978170966673,2.77963900578883
"LOC_Os03g21550",4.79231354866304,5.42865816991669,5.97488589797651
"LOC_Os03g21560",7.61655596130201,6.36180841131002,3.11161211120534
"LOC_Os03g21590",0.102917983411907,1.3889179945908,2.82001442962304
"LOC_Os03g21600",4.60127912824551,4.42220860901662,3.91156094415569
"LOC_Os03g21620",2.41935304604088,2.86596051489468,3.8293999580596
"LOC_Os03g21630",2.90190758102199,3.18272612683532,3.47992714796193
"LOC_Os03g21640",2.00718370618758,1.4652970352334,1.91304956824801
"LOC_Os03g21664",5.94618694056973,5.30037596360371,3.24917299847571
"LOC_Os03g21680",3.76217322213255,3.37982993763448,3.14624014594657
"LOC_Os03g21690",3.93205928731958,3.92992244201188,4.35243486264943
"LOC_Os03g21720",4.27706959509771,4.8944195932359,3.95334449658463
"LOC_Os03g21740",1.31282438007169,2.87143316440192,2.78001953578385
"LOC_Os03g21780",2.76719291713235,2.05024803246831,0.889836163101141
"LOC_Os03g21810",3.20113451341633,3.36386400017286,4.53872364831042
"LOC_Os03g21830",2.06499727303901,3.17532529793931,3.4744079981476
"LOC_Os03g21840",0.950386715108648,1.62025344962584,2.46092180412854
"LOC_Os03g21870",0.284357437945996,0.844088639913899,2.15120878120632
"LOC_Os03g21890",3.98686290585958,2.29082434830498,0
"LOC_Os03g21900",4.91072901439305,3.49982427253327,0.976336614736513
"LOC_Os03g21914",1.96506962046363,2.01167263125229,0.687338537192748
"LOC_Os03g21940",5.31662718737434,5.91552264556101,6.2758969894485
"LOC_Os03g21950",1.92316326181728,1.33997381999008,3.18394989952922
"LOC_Os03g21964",2.08588537372072,2.23063428663255,1.17394899187721
"LOC_Os03g21990",2.81802156029741,3.02871247459029,3.25893351810039
"LOC_Os03g22040",0.33540157938344,0.0309659941870974,1.28674985065238
"LOC_Os03g22050",5.76178122845459,5.42625643010402,4.40738199227335
"LOC_Os03g22060",0.312846970331343,0.0309659941870974,0.638893333279992
"LOC_Os03g22120",2.77643345006404,2.26361260027408,3.57605115152109
"LOC_Os03g22140",2.18299662428509,2.38992939016548,3.57954277602901
"LOC_Os03g22160",6.09221397656296,4.78902251675164,4.27625832211241
"LOC_Os03g22170",0.102917983411907,0.359255049424014,1.0452948725644
"LOC_Os03g22180",2.80443552099105,4.06627618463287,4.72276392936408
"LOC_Os03g22190",1.86845926218827,2.60669533691936,2.43033185869536
"LOC_Os03g22250",1.1168945902906,0.511977168657229,0.377176494243847
"LOC_Os03g22259",1.63954153374311,1.18044247150792,0.0124662927502116
"LOC_Os03g22270",6.34371443999214,6.11196259505421,4.91220457324583
"LOC_Os03g22320",1.58058635580406,2.70892559946556,3.74427519316331
"LOC_Os03g22330",6.2731491587269,5.35424057776811,3.38751014389291
"LOC_Os03g22340",3.9087479385749,4.62414874868029,5.21861115490679
"LOC_Os03g22350",1.91419350800016,1.51255125623174,2.08366727055172
"LOC_Os03g22370",9.91586295611353,8.73352734799635,4.53377113802201
"LOC_Os03g22380",4.34877483660908,4.30798542063382,5.04502741527084
"LOC_Os03g22400",4.16605053548695,3.54466131473273,3.85289855409902
"LOC_Os03g22420",4.67685031108704,4.23061928346548,4.02496945342811
"LOC_Os03g22430",4.20146404309424,4.21152411787187,2.87347359364117
"LOC_Os03g22460",3.01542813647948,4.90483958810879,5.56406762186611
"LOC_Os03g22490",2.10514181680763,4.52735278870998,2.46994853076552
"LOC_Os03g22540",2.98112214814482,1.83232754031684,3.0058437263849
"LOC_Os03g22560",2.30702993170173,2.28784470193292,2.56675658467906
"LOC_Os03g22570",2.56052979265376,1.36775444725821,2.47346068627624
"LOC_Os03g22580",4.83234036077643,4.50984548792204,4.22124166826716
"LOC_Os03g22634",0.95371831132963,4.6864158389656,2.46756087855377
"LOC_Os03g22670",2.97336999804177,2.59002608390881,0.495086800283458
"LOC_Os03g22690",3.06622104245261,3.11025525157908,3.02539359896941
"LOC_Os03g22700",1.46344109725668,0.484879314985317,1.35057515051297
"LOC_Os03g22720",5.30588108826015,5.63143726507065,5.82222083895907
"LOC_Os03g22730",1.85296767509324,3.6761214743433,4.0866049096624
"LOC_Os03g22740",1.87578865238533,3.16788746374229,3.85792246695329
"LOC_Os03g22770",4.32252867681802,3.82066579622543,4.26558377986183
"LOC_Os03g22780",6.67953704941324,5.49396116990157,2.9462404663217
"LOC_Os03g22790",4.92330068719659,4.70111831601882,2.23183070749171
"LOC_Os03g22800",1.81007826050138,2.52721183232814,2.64274902174329
"LOC_Os03g22810",6.70721541685044,6.93395647421506,7.30478628422426
"LOC_Os03g22820",0.102917983411907,0.0309659941870974,1.18279513618673
"LOC_Os03g22830",4.88449259243026,3.69172406632402,4.02681211568042
"LOC_Os03g22870",3.17369863508897,3.78481813273553,3.91321374371004
"LOC_Os03g22880",1.83839089888141,3.47121549445016,4.11880643012633
"LOC_Os03g22890",4.01758952739497,4.12982295374683,4.77445117690959
"LOC_Os03g22900",5.70034543771403,5.59437870739604,5.77783075095774
"LOC_Os03g22950",2.46756087855377,2.87686717485436,4.11114015188728
"LOC_Os03g22960",0.312846970331343,0.0309659941870974,2.17473112686536
"LOC_Os03g23010",6.41750722736571,7.10410554518383,6.59837069592005
"LOC_Os03g23020",2.85411706391109,2.94234228809947,3.57844292031023
"LOC_Os03g23030",2.6621493595671,1.45473492572058,1.78189487684733
"LOC_Os03g23935",2.57319567320765,2.34690827883514,2.03220608434314
"LOC_Os03g23950",4.47500333010107,5.23819276414419,5.67666318054308
"LOC_Os03g23970",0.102917983411907,1.13567692149636,0.980388640532854
"LOC_Os03g23980",6.71790140198239,5.23700920268516,2.60471797909003
"LOC_Os03g24020",2.31802355272288,2.06835418546666,0.945841791297121
"LOC_Os03g24030",1.42365072968125,2.7708413626145,3.4838970043502
"LOC_Os03g24040",0.772752484042647,0.809891860933409,0.556505032842409
"LOC_Os03g24060",2.94689139079504,2.05673246044572,2.51176291149028
"LOC_Os03g24160",2.58182582420901,1.21269619290873,0
"LOC_Os03g24180",2.68620736417761,2.28070358753118,1.9545914492236
"LOC_Os03g24184",3.29498941175379,3.23998473128609,2.76108219300377
"LOC_Os03g24220",3.19219805350435,5.4266197118694,5.02850478419672
"LOC_Os03g24339",4.01721042307723,3.1241943651607,3.91914021290242
"LOC_Os03g24380",5.61421688522583,6.05845380162723,6.66220434631381
"LOC_Os03g24450",3.29932112857231,3.70085686303857,4.29330460443408
"LOC_Os03g24460",2.73995099543838,2.25608133504741,4.05636525076447
"LOC_Os03g24520",2.18691147070616,2.69942841556748,2.9155901337931
"LOC_Os03g24560",0.804220073493002,1.07498604913503,5.94618694056973
"LOC_Os03g24580",4.43642151393501,3.69652396919642,4.24242164836224
"LOC_Os03g24590",7.72208053590933,6.0655607023064,1.66825479277481
"LOC_Os03g24600",4.43943990697593,4.62956564999002,5.87378197653256
"LOC_Os03g24844",1.99887217124557,0.0309659941870974,3.30095575852219
"LOC_Os03g24860",5.41779690846647,4.68162274748994,1.76075539347912
"LOC_Os03g24890",1.80664298939291,1.83298880248914,2.36338067094868
"LOC_Os03g24900",2.53480773179892,2.19377217962134,2.00617280534481
"LOC_Os03g24930",4.41626480750288,2.83761138386649,0.398769143561488
"LOC_Os03g24940",1.41818671796074,3.37854237961199,4.70111831601882
"LOC_Os03g24950",1.33581565031081,1.33665541237321,2.01854084574647
"LOC_Os03g25050",1.55304001903875,2.25473594238461,3.78353072896426
"LOC_Os03g25070",4.39959593116138,4.40338078583726,4.54001345866073
"LOC_Os03g25080",3.28619094778685,2.11351327777971,0.159833779137505
"LOC_Os03g25110",0.883546125235008,0.574872362651349,0.665638581332325
"LOC_Os03g25130",1.29280830634927,0.0309659941870974,1.30015988181295
"LOC_Os03g25140",2.0917199781369,2.29629691789427,3.14672892703111
"LOC_Os03g25150",0.964049336342238,1.90565677550105,2.54854257463106
"LOC_Os03g25260",0.836168759368294,1.46767136373185,2.33630323311715
"LOC_Os03g25270",3.24845496250081,4.03807582725649,3.70550974028426
"LOC_Os03g25390",4.19399520060326,4.43454426312179,5.06016756072566
"LOC_Os03g25400",4.09473553483679,3.25226577674616,3.25069432690663
"LOC_Os03g25430",2.95852567738098,2.9824130466791,2.6514344794988
"LOC_Os03g25450",1.04770640258209,1.17981037578486,1.88994277367873
"LOC_Os03g25460",0.102917983411907,0.264628524346575,2.09045482241811
"LOC_Os03g25480",0.312846970331343,0.806415160516256,1.41548210544197
"LOC_Os03g25600",2.69737992279026,1.45213689194487,2.85411706391109
"LOC_Os03g25620",1.92554692982894,2.42281828147855,3.24437103850781
"LOC_Os03g25720",2.78789338878313,3.06421567788662,3.39913761743655
"LOC_Os03g25750",2.96744256136186,4.32194925546169,3.5345113843917
"LOC_Os03g25770",2.99851524706275,2.11387581973767,2.97838971220343
"LOC_Os03g25790",0.911442963166411,0.936402666703793,4.02435555698142
"LOC_Os03g25850",5.45324291533988,3.58337690134315,1.70749579093593
"LOC_Os03g25869",3.95270201388859,2.76434709289404,0.0959014716843775
"LOC_Os03g25940",5.58838101394035,6.43667610927844,5.5428193037465
"LOC_Os03g25960",1.64483462070303,0.639232479731301,1.25104644555379
"LOC_Os03g25970",3.57889326446554,3.62572156891781,3.60551067253023
"LOC_Os03g25980",2.46102883806302,1.91513526370993,1.47193241328851
"LOC_Os03g26000",1.89317599464761,0.757999488356124,2.49600006173527
"LOC_Os03g26030",1.80757794547166,0.448633860494846,1.79796806479273
"LOC_Os03g26080",2.86912134532143,2.94438800681333,1.82205947364409
"LOC_Os03g26090",1.14181885311953,1.90084310010109,1.52017669497378
"LOC_Os03g26200",1.819773629888,3.07076915037026,3.56335140848396
"LOC_Os03g26210",2.3159904655736,2.38634542062096,0.970400545054435
"LOC_Os03g26229",0.102917983411907,0.0309659941870974,1.22402129343057
"LOC_Os03g26450",3.84754843755428,3.81901967644333,3.28412854131022
"LOC_Os03g26460",3.33015288024678,4.40199435375579,4.64579671317428
"LOC_Os03g26630",6.11995695420072,5.98669751613323,6.29005296542187
"LOC_Os03g26791",4.50513758318601,3.77579295196953,3.65821722495231
"LOC_Os03g26820",6.40001371322069,5.59844043753014,4.91072901439305
"LOC_Os03g26860",3.48541585019434,2.78765527376086,3.49930744828497
"LOC_Os03g26870",2.38479614390914,2.10731388053788,0.210075706199306
"LOC_Os03g26960",3.2501690708258,2.79380657554018,3.76927557944412
"LOC_Os03g26970",3.94840228105528,3.81235631398006,3.89809450960566
"LOC_Os03g27003",1.99844285268722,1.53435605618519,1.81286555067658
"LOC_Os03g27010",3.94024223388413,4.20636793785167,4.77709375411438
"LOC_Os03g27019",8.42149553368862,8.28940092725376,9.34960726169819
"LOC_Os03g27030",0.102917983411907,0.0309659941870974,0.787007269338014
"LOC_Os03g27040",4.19719839296858,4.07879806895819,2.11837080695141
"LOC_Os03g27080",2.55466172128469,3.33732130490093,3.0528875883964
"LOC_Os03g27120",5.11873325223902,8.8488150012609,12.5531760735501
"LOC_Os03g27190",1.11482309548996,3.31368444519968,7.63229351503915
"LOC_Os03g27210",1.15780584051007,2.79164712901358,4.92872784756171
"LOC_Os03g27230",1.04383269392442,2.43278786776236,4.64526319582547
"LOC_Os03g27250",3.80250526208885,2.94498376122494,6.36180841131002
"LOC_Os03g27260",3.13780243394969,5.02297391798591,5.50604546613762
"LOC_Os03g27280",4.15115903950254,3.37819704213575,2.67412429989221
"LOC_Os03g27290",2.89729039617988,3.50077405490071,4.35419342765785
"LOC_Os03g27310",9.44822586283622,9.18412519049614,10.0608311115531
"LOC_Os03g27320",3.46642404528081,3.96528910676428,4.20512942603326
"LOC_Os03g27340",1.96941316627052,2.51387300070647,2.15628002801775
"LOC_Os03g27350",2.27447256512174,2.92014051319364,3.53531656063404
"LOC_Os03g27370",0.102917983411907,0.0309659941870974,3.35134822385119
"LOC_Os03g27390",0.441504390364376,2.66708847201976,2.76643420904227
"LOC_Os03g27450",3.64497519086778,4.10465232385941,4.47702075625824
"LOC_Os03g27460",4.42384316622625,3.72368969587251,3.8070203394582
"LOC_Os03g27590",0.500624602549442,1.40323311360648,2.56580503162759
"LOC_Os03g27770",2.33916533092538,0.0309659941870974,1.45213689194487
"LOC_Os03g27780",0.786077957918398,0.742155475716905,1.28130989899852
"LOC_Os03g27800",3.17477074836953,1.98065686370965,3.22535353136532
"LOC_Os03g27820",4.93510225145997,4.8273312824694,5.18188355987194
"LOC_Os03g27830",3.67702727878918,3.48155038150139,4.19399520060326
"LOC_Os03g27840",4.65254150653688,5.30298251615082,4.94129291310967
"LOC_Os03g27930",1.5890130744587,1.39685586989208,2.08733756462072
"LOC_Os03g27950",1.92906635691739,2.0552561644723,1.44967808843271
"LOC_Os03g27960",0.365589869118565,0.264628524346575,1.36877873049842
"LOC_Os03g27990",1.23109989897159,2.58321576268236,0.453515384333194
"LOC_Os03g28140",4.27488478086947,3.71905133162089,2.37976384758425
"LOC_Os03g28160",1.49239242239013,1.30531046467284,1.30158929511788
"LOC_Os03g28300",4.70100649716358,4.68095225485841,2.05558644114371
"LOC_Os03g28310",3.8851630009874,3.17850644576395,3.36454219141005
"LOC_Os03g28330",0.102917983411907,0.990516444360239,1.25090738052519
"LOC_Os03g28400",4.62414874868029,4.56964158864306,4.33587179682652
"LOC_Os03g28420",4.71676628733695,4.55526570463949,3.68298743220241
"LOC_Os03g28940",3.08527926612733,3.31053269736627,4.92392289595623
"LOC_Os03g29170",2.60906950739919,2.75109865571039,2.91351149489568
"LOC_Os03g29180",2.80681878223636,2.12214475485614,3.25445464934436
"LOC_Os03g29190",0.754004644693309,2.10675684098137,2.12531895816187
"LOC_Os03g29240",1.09551870973443,1.82604471277154,4.73923202984358
"LOC_Os03g29260",1.87738770646335,2.30320626343562,3.46634999723332
"LOC_Os03g29350",4.60265650922018,4.4762328044725,4.37958030136115
"LOC_Os03g29460",3.39807777091792,5.25967675164118,5.77682320373869
"LOC_Os03g29470",2.8910315546875,2.41161292525638,3.54229580701687
"LOC_Os03g29540",1.77264037735336,1.23749130642493,3.22145935549669
"LOC_Os03g29680",4.65652979183876,4.12313040788694,5.44457999248483
"LOC_Os03g29730",3.78231417505437,3.34901763425243,0.00646499698649728
"LOC_Os03g29740",0.365589869118565,1.95658986765091,2.06707882398531
"LOC_Os03g29750",2.6061470653336,3.73430507968791,3.81933404987523
"LOC_Os03g29760",2.15948701889355,2.6604206544238,2.87237986218927
"LOC_Os03g29770",3.25226577674616,3.4732861580311,1.81779836891575
"LOC_Os03g29810",2.68164570435034,1.59425446297817,1.6843183220415
"LOC_Os03g29830",2.19691238852448,1.94871232190178,1.98017466355591
"LOC_Os03g29910",3.53977734749557,2.67508164812293,2.95946432584418
